zip,median_sqft,state
21657,2145,MD
21658,2185,MD
21659,1548.5,MD
21662,2783.5,MD
21663,2067,MD
21664,1107,MD
21665,2616.5,MD
21666,1943,MD
21668,1702,MD
21669,1789,MD
21671,1884,MD
21672,1206,MD
21673,1990.5,MD
21675,1362,MD
21676,1728,MD
21677,2085,MD
21679,2830,MD
21701,2080,MD
21702,2269.5,MD
21703,2296.5,MD
21704,3258,MD
21709,1844.5,MD
21710,3074,MD
21711,1539,MD
21713,2118.5,MD
21714,2868.5,MD
21715,1520,MD
21716,1763,MD
21717,1674,MD
21718,1861,MD
21719,1598,MD
21722,1891,MD
21723,3760.5,MD
21727,2170,MD
21733,2033,MD
21734,1900,MD
21737,4422.5,MD
21738,4043.5,MD
21740,1721,MD
21742,2033,MD
21750,1518,MD
21754,3014,MD
21755,2369,MD
21756,2245,MD
21757,1779.5,MD
21758,2359.5,MD
21766,1438,MD
21767,1531,MD
21769,2511.5,MD
21770,2556,MD
21771,2425,MD
21773,2342,MD
21774,2478,MD
21776,2017,MD
21777,2282,MD
21778,1692,MD
21779,2298,MD
21780,1879,MD
21782,1815,MD
21783,1862,MD
21784,2166,MD
21787,1871.5,MD
21788,1725,MD
21791,1832,MD
21793,2171,MD
21794,4013,MD
21795,1819,MD
21797,3128,MD
21798,2337,MD
21835,1358.5,MD
21869,1380.5,MD
21901,1969,MD
21903,1778.5,MD
21904,1973,MD
21911,1816.5,MD
21912,2258,MD
21913,1724.5,MD
21914,1289,MD
21915,1603.5,MD
21917,1865,MD
21918,1614.5,MD
21919,1474,MD
21920,1804.5,MD
21921,1853.5,MD
21930,1216,MD
22003,2172,VA
22015,2407,VA
22025,2782,VA
22026,2776.5,VA
22027,3357,VA
22030,2523,VA
22031,2808,VA
22032,2279,VA
22033,2500.5,VA
22034,2756.5,VA
22039,3680,VA
22041,2209,VA
22042,1753,VA
22043,2386,VA
22044,2254,VA
22046,2400.5,VA
22060,3418,VA
22066,4179,VA
22067,3601,VA
22079,3154,VA
22081,3198,VA
22101,3465.5,VA
22102,4308,VA
22124,3690.5,VA
22125,2218,VA
22134,1313,VA
22150,1768.5,VA
22151,1765,VA
22152,2117.5,VA
22153,2395,VA
22160,3393.5,VA
22161,1594,VA
22172,3177,VA
22180,2536,VA
22181,3133,VA
22182,3282,VA
22183,2695,VA
22191,2028,VA
22192,2675.5,VA
22193,1953,VA
22201,2416.5,VA
22202,2230,VA
22203,1850.5,VA
22204,1749,VA
22205,2031,VA
22206,1630,VA
22207,2722,VA
22209,1823,VA
22213,2627.5,VA
22243,1979,VA
22301,1892,VA
22302,2311,VA
22303,1280,VA
22304,2234,VA
22305,2089,VA
22306,1994,VA
22307,2075,VA
22308,2227,VA
22309,2209,VA
22310,1930,VA
22311,2278.5,VA
22312,2099,VA
22314,1974,VA
22315,2516.5,VA
22401,2282,VA
22405,2294,VA
22406,2823,VA
22407,2067,VA
22408,2264.5,VA
22437,1527,VA
22534,1737,VA
22551,1938,VA
22553,2363.5,VA
22554,2832,VA
22556,2464,VA
22601,1810,VA
22602,2025.5,VA
22603,2176,VA
22610,1955,VA
22611,2469.5,VA
22620,2229,VA
22623,1496,VA
22624,2175.5,VA
22625,2213,VA
22627,2216,VA
22630,1718,VA
22637,1923,VA
22639,2281.5,VA
22640,1874,VA
22642,1596.5,VA
22643,2691,VA
22645,2220.5,VA
22649,2362,VA
22654,1843.5,VA
22655,2247,VA
22656,2880,VA
22663,2836,VA
22701,2199,VA
22709,1675,VA
22711,2784,VA
22712,1981,VA
22713,2037,VA
22714,2291,VA
22715,1709,VA
22716,1960.5,VA
22718,1856,VA
22719,1824.5,VA
22720,2190.5,VA
22722,1580,VA
22723,2550,VA
22724,2902,VA
22726,1747,VA
22727,1851.5,VA
22728,2156,VA
22729,2225,VA
22730,1916,VA
22731,1566.5,VA
22732,1510,VA
22733,1963,VA
22734,1778,VA
22735,1761,VA
22736,1569.5,VA
22737,2056,VA
22738,1743,VA
22740,1993.5,VA
22741,1959.5,VA
22742,1665.5,VA
22743,1559,VA
22747,2228,VA
22749,2021,VA
22801,2258.5,VA
22802,1689,VA
22811,1621,VA
22812,1948,VA
22815,1601,VA
22820,1800,VA
22821,1744,VA
22827,1632,VA
22830,1535,VA
22831,1222,VA
22832,1982,VA
22834,1862,VA
22840,2054,VA
22841,1953,VA
22843,1801,VA
22846,2474.5,VA
22850,1626,VA
22853,1410,VA
22901,2569,VA
22902,1721,VA
22903,2200,VA
22911,2701.5,VA
22920,2107,VA
22922,1753.5,VA
22931,2220,VA
22932,2768,VA
22935,1834,VA
22936,2608,VA
22937,1559,VA
22938,2039,VA
22939,2343,VA
22940,2658,VA
22943,2125,VA
22946,1432,VA
22947,3563,VA
22948,1944.5,VA
22949,1723,VA
22952,1699,VA
22958,2662,VA
22959,2366,VA
22963,1887,VA
22964,1392,VA
22967,2188,VA
22968,2054,VA
22969,1461,VA
22971,1556,VA
22973,1663.5,VA
22974,2128,VA
22976,1309,VA
22980,1676.5,VA
23002,1725,VA
23005,2293,VA
23009,1537,VA
23011,2107.5,VA
23014,2478,VA
23015,1965,VA
23021,2021.5,VA
23022,1510,VA
23023,1776,VA
23025,2359.5,VA
23030,1436,VA
23035,1809.5,VA
23038,1466,VA
23039,2772,VA
23045,1801,VA
23047,2219,VA
23050,1854,VA
23055,2060,VA
23056,1751,VA
23058,3668,VA
23059,3171,VA
23060,1946.5,VA
23061,1787,VA
23062,1668.5,VA
23063,1751,VA
23064,1506,VA
23065,1638.5,VA
23066,1712,VA
23068,2184,VA
23069,1651,VA
23072,1717.5,VA
23075,1234,VA
23076,1834,VA
23083,1590,VA
23084,1612,VA
23085,1934.5,VA
23086,1508.5,VA
23089,1853,VA
23091,1732,VA
23102,2091,VA
23103,3156,VA
23106,1430.5,VA
23108,1542,VA
23109,1820,VA
23110,1727,VA
23111,1775,VA
23112,2160,VA
23113,3250.5,VA
23114,2335,VA
23116,2539,VA
23119,1953,VA
23120,3064,VA
23124,2098,VA
23125,1834,VA
23126,1456,VA
23128,1791,VA
23129,3144.5,VA
23130,2048,VA
23138,1756.5,VA
23139,1947.5,VA
23140,2475,VA
23141,1942,VA
23146,2484,VA
23147,1418.5,VA
23148,1512,VA
23150,1518.5,VA
23153,2345.5,VA
23156,1502.5,VA
23161,1459,VA
23163,1995.5,VA
23168,2325,VA
23177,1346.5,VA
23181,1718,VA
23185,2340,VA
23188,2390.5,VA
23192,2186,VA
23219,2226,VA
23220,1682,VA
23221,2027,VA
23222,1447,VA
23223,1532.5,VA
23224,1239.5,VA
23225,1642,VA
23226,1630.5,VA
23227,1719,VA
23228,1409,VA
23229,1810.5,VA
23230,1506.5,VA
23231,1638,VA
23233,2276,VA
23234,1616,VA
23235,1998.5,VA
23236,1848,VA
23237,1567,VA
23238,2435,VA
23249,1888,VA
23294,1631.5,VA
23314,2585,VA
23315,1807,VA
23320,2160,VA
23321,2174.5,VA
23322,2514,VA
23323,2138,VA
23324,1502,VA
23325,1582,VA
23328,2884.5,VA
23424,2970,VA
23430,2435,VA
23432,2729.5,VA
23433,2706.5,VA
23434,2049,VA
23435,2325.5,VA
23436,2978,VA
23437,2000.5,VA
23438,1888,VA
23451,2281,VA
23452,1627,VA
23453,1815.5,VA
23454,1852,VA
23455,2051,VA
23456,2388,VA
23457,2442,VA
23462,1657,VA
23464,1858,VA
23487,1981.5,VA
23502,1643,VA
23503,1554,VA
23504,1675,VA
23505,1679,VA
23507,2854,VA
23508,1942.5,VA
23509,1518,VA
23510,2466.5,VA
23513,1515,VA
23517,1969.5,VA
23518,1588,VA
23519,1621,VA
23520,3784,0
23523,1722.5,VA
23601,1554.5,VA
23602,1726,VA
23603,2170.5,VA
23605,1205.5,VA
23606,1936,VA
23607,1289,VA
23608,1646,VA
23661,1520,VA
23662,2258,VA
23663,1292.5,VA
23664,1663,VA
23666,1643.5,VA
23669,1678.5,VA
23681,1709.5,VA
23690,2214,VA
23692,2318,VA
23693,2564.5,VA
23696,2227,VA
23701,1401,VA
23702,1336,VA
23703,1816,VA
23704,1539,VA
23707,1571.5,VA
23803,1412,VA
23805,1687,VA
23827,1749,VA
23828,1821.5,VA
23829,1740,VA
23830,1724.5,VA
23831,2062,VA
23832,2023,VA
23833,1591,VA
23834,1558,VA
23836,2406.5,VA
23837,1929,VA
23838,2870,VA
23840,1694,VA
23841,1648,VA
23842,1836,VA
23844,1792,VA
23850,1608,VA
23851,1893.5,VA
23860,1455.5,VA
23866,1821,VA
23867,1537,VA
23872,1627,VA
23874,1378,VA
23875,1857,VA
23878,2037,VA
23882,1545,VA
23885,1667,VA
23888,1698,VA
23890,1526,VA
23891,1277,VA
23894,1782,VA
23897,1537.5,VA
23898,1900,VA
23958,1452,VA
24012,1462,VA
24013,1322,VA
24014,1687,VA
24015,1701,VA
24016,2003.5,VA
24017,1448,VA
24018,2306.5,VA
24019,1846,VA
24022,1137,VA
24054,1637.5,VA
24055,1536.5,VA
24058,966,VA
24059,1838,VA
24060,2496.5,VA
24064,2067,VA
24065,2033,VA
24066,1665,VA
24067,1887,VA
24069,1799.5,VA
24070,1780,VA
24073,1834,VA
24077,2205,VA
24078,1720,VA
24083,2892,VA
24084,1561.5,VA
24085,1508,VA
24086,1231.5,VA
24087,1716,VA
24088,1788,VA
24089,1310,VA
24090,2182.5,VA
24092,1736,VA
24093,1539,VA
24095,1912,VA
24101,2177,VA
24102,1706.5,VA
24104,2356,VA
24112,1765,VA
24121,2407,VA
24122,1668,VA
24124,1525,VA
24127,1640,VA
24128,1943.5,VA
24131,1500,VA
24134,1844,VA
24136,1647,VA
24137,3046,VA
24139,1740,VA
24141,1621,VA
24147,1407,VA
24148,1741.5,VA
24149,2128,VA
24150,1750,VA
24151,1730,VA
24153,1825,VA
24161,1822,VA
24162,1657,VA
24165,1903.5,VA
24167,1758,VA
24168,2514,VA
24174,1558,VA
24175,2093,VA
24176,2735,VA
24179,1798.5,VA
24184,2383,VA
24201,1616,VA
24202,2137,VA
24210,1906.5,VA
24211,2492,VA
24230,2004,VA
24236,1316.5,VA
24244,1194.5,VA
24251,1600,VA
24270,1800,VA
24271,1952,VA
24283,1679,VA
24290,1846.5,VA
24293,2452,VA
24301,1612.5,VA
24314,1681,VA
24315,1533,VA
24318,1338.5,VA
24324,2023,VA
24340,1754.5,VA
24347,1991,VA
24361,1824,VA
24366,1601.5,VA
24377,1568,VA
24401,1630.5,VA
24402,3125,VA
24421,1641,VA
24430,1297,VA
24431,1812,VA
24432,1737,VA
24437,2160,VA
24440,1690,VA
24441,1508,VA
24459,2002.5,VA
24464,1258,VA
24467,2141,VA
24471,2182.5,VA
24472,1714,VA
24476,1914,VA
24477,1782,VA
24479,1840,VA
24482,1531,VA
24485,1374,VA
24486,1569.5,VA
24501,1348,VA
24502,1521,VA
24503,1973.5,VA
24504,1654,VA
24517,1445,VA
24521,1595.5,VA
24522,1537,VA
24523,1652,VA
24526,1332,VA
24527,1588,VA
24528,1367,VA
24530,1397,VA
24531,1695.5,VA
24538,1517,VA
24540,1597,VA
24541,1788,VA
24549,1521.5,VA
24550,1819.5,VA
24551,2349.5,VA
24554,1492,VA
24556,2168,VA
24557,1432,VA
24563,1320,VA
24565,1432,VA
24566,1411,VA
24569,1640,VA
24571,1835.5,VA
24572,1401,VA
24574,1441.5,VA
24581,1528,VA
24586,1760,VA
24588,1658.5,VA
24590,1772,VA
24593,1513,VA
24602,1169,VA
24605,1749,VA
24630,1447,VA
24637,1741,VA
24641,1688,VA
24651,1644,VA
25401,1573,WV
25403,2194,WV
25404,1630,WV
25405,1815.5,WV
25411,1672,WV
25413,1737,WV
25414,2650.5,WV
25419,2106.5,WV
25420,1887,WV
25421,1300,WV
25422,1248,WV
25425,1982,WV
25427,1685,WV
25428,1678,WV
25430,2451.5,WV
25431,1402.5,WV
25432,1616,WV
25434,1424,WV
25437,1419.5,WV
25438,1864,WV
25441,2819,WV
25442,2469,WV
25443,2488.5,WV
25444,1520,WV
25446,2247,WV
26704,1590.5,WV
26710,1629.5,WV
26711,1655,WV
26714,1095,WV
26717,1815,WV
26719,1733,WV
26722,1413,WV
26726,1545,WV
26750,1485,WV
26753,1614,WV
26755,1393,WV
26757,1443.5,WV
26761,1402.5,WV
26763,1535,WV
26767,1744,WV
26808,1610,WV
26817,1320.5,WV
26823,1716.5,WV
26852,1277.5,WV
26865,1958.5,WV
27006,2432.5,NC
27007,1664,NC
27009,1659.5,NC
27011,1520.5,NC
27012,2361,NC
27013,1641.5,NC
27014,1275,NC
27016,1285,NC
27017,1460,NC
27018,1695,NC
27019,1498.5,NC
27020,1588.5,NC
27021,1528,NC
27022,1441,NC
27023,2205,NC
27024,1609,NC
27025,1425,NC
27027,1185,NC
27028,1625,NC
27030,1405,NC
27040,2063,NC
27041,1576.5,NC
27042,1393,NC
27043,1550.5,NC
27045,1717.5,NC
27046,1299,NC
27047,1560.5,NC
27048,1600,NC
27050,1456,NC
27051,1678,NC
27052,1465,NC
27053,1431.5,NC
27054,1616,NC
27055,1525,NC
27099,2195.5,NC
27101,1581.5,NC
27103,1693,NC
27104,2429.5,NC
27105,1387,NC
27106,2160,NC
27107,1658.5,NC
27114,1199,NC
27117,840,NC
27127,1650.5,NC
27201,1368.5,NC
27203,1484.5,NC
27205,1564,NC
27207,1656,NC
27208,1568,NC
27214,1786,NC
27215,1992,NC
27217,1425,NC
27231,1779,NC
27233,1708,NC
27235,2657,NC
27239,1344,NC
27242,1768,NC
27243,1828,NC
27244,2038.5,NC
27248,1298.5,NC
27249,1625,NC
27252,1890,NC
27253,1694.5,NC
27258,2006,NC
27260,1062,NC
27262,1839,NC
27263,1431.5,NC
27265,2018,NC
27278,2267,NC
27281,2313,NC
27282,2053,NC
27283,1733,NC
27284,1962.5,NC
27285,1456,NC
27288,1388.5,NC
27289,1200,NC
27292,1530.5,NC
27295,1761,NC
27298,1466,NC
27299,1431.5,NC
27301,1979.5,NC
27302,1928.5,NC
27310,3178.5,NC
27312,2448,NC
27313,1775,NC
27316,1388,NC
27317,1501,NC
27320,1546,NC
27325,1572,NC
27326,1573,NC
27330,1891,NC
27332,1980,NC
27341,1322.5,NC
27343,2181.5,NC
27344,1588,NC
27349,1444,NC
27350,1457,NC
27355,1555.5,NC
27357,2058,NC
27358,2954,NC
27360,1493.5,NC
27370,1669,NC
27376,2405,NC
27377,2320.5,NC
27401,1264,NC
27403,1585,NC
27405,1566,NC
27406,1599,NC
27407,1617,NC
27408,1732,NC
27409,1750.5,NC
27410,2175,NC
27419,1469.5,NC
27438,1160,NC
27455,2460,NC
27495,1750,NC
27501,1825,NC
27502,2470,NC
27503,2362,NC
27504,1589.5,NC
27505,1676.5,NC
27507,1801,NC
27508,1557,NC
27509,1467,NC
27510,1760,NC
27511,1954,NC
27512,1866,NC
27513,2229,NC
27514,2745,NC
27516,2420,NC
27517,3001.5,NC
27518,2959,NC
27519,3022.5,NC
27520,1789.5,NC
27521,1404,NC
27522,1884,NC
27523,2806,NC
27524,1661,NC
27525,1886.5,NC
27526,2187.5,NC
27527,2269,NC
27529,2114.5,NC
27530,1757,NC
27534,1821,NC
27536,1534,NC
27537,1807,NC
27539,2858,NC
27540,2601,NC
27541,1691,NC
27542,1609,NC
27544,1915.5,NC
27545,2055.5,NC
27546,2006,NC
27549,1649,NC
27555,1359,NC
27557,1593.5,NC
27559,2150,NC
27560,2617,NC
27562,2855.5,NC
27565,1803.5,NC
27568,1410,NC
27569,1723.5,NC
27571,2785,NC
27572,1736,NC
27573,1511,NC
27574,1712,NC
27576,1557,NC
27577,1728,NC
27581,1404.5,NC
27582,1707,NC
27583,1725.5,NC
27587,2724,NC
27591,1939,NC
27592,2001,NC
27596,2074.5,NC
27597,1855,NC
27601,1417,NC
27603,2094,NC
27604,1721.5,NC
27605,2234,NC
27606,2364,NC
27607,2270,NC
27608,2376.5,NC
27609,2062,NC
27610,1698.5,NC
27612,2478,NC
27613,2522.5,NC
27614,3093.5,NC
27615,2343,NC
27616,2003,NC
27617,2195.5,NC
27620,1899,NC
27624,2125,NC
27701,1501,NC
27703,2086,NC
27704,1595,NC
27705,2119,NC
27707,1891,NC
27712,2022.5,NC
27713,1982.5,NC
27722,2309,NC
27801,1399,NC
27803,1905,NC
27804,1757,NC
27806,1342,NC
27807,1653,NC
27808,1907.5,NC
27809,2282,NC
27812,1688,NC
27813,1192,NC
27814,1461.5,NC
27816,1895,NC
27817,2355,NC
27820,1512,NC
27822,1670,NC
27823,1539,NC
27828,1624,NC
27829,1834,NC
27830,1634,NC
27831,1985,NC
27832,2242,NC
27834,1658.5,NC
27837,1771.5,NC
27839,1493,NC
27842,2835.5,NC
27844,2011,NC
27845,1316.5,NC
27850,2030,NC
27851,1549,NC
27852,1552,NC
27853,1918,NC
27856,1731.5,NC
27858,1981,NC
27860,1573.5,NC
27862,1908,NC
27863,1831,NC
27864,1670.5,NC
27865,1594,NC
27866,1512,NC
27869,1595,NC
27870,1590.5,NC
27874,1973.5,NC
27876,1492,NC
27880,1699,NC
27882,1650,NC
27883,1580,NC
27884,2095,NC
27886,1562,NC
27889,1733.5,NC
27890,2819,NC
27891,1847,NC
27893,1516,NC
27896,1910.5,NC
27897,1566,NC
27909,1764,NC
27915,1914,NC
27916,1705,NC
27917,1541,NC
27919,1858.5,NC
27920,1869.5,NC
27921,1920,NC
27923,1487.5,NC
27926,1856,NC
27927,2769.5,NC
27929,1947,NC
27935,1764,NC
27936,1835.5,NC
27937,1751,NC
27938,1688.5,NC
27939,1459,NC
27941,2302,NC
27943,2166,NC
27944,1844,NC
27946,1563,NC
27947,1735,NC
27948,1520,NC
27949,2297,NC
27950,1861,NC
27953,1701.5,NC
27954,1846.5,NC
27956,2074,NC
27958,2243.5,NC
27959,2078,NC
27964,1818,NC
27965,2063,NC
27966,1659,NC
27968,2310,NC
27972,2278,NC
27973,1823.5,NC
27974,1822.5,NC
27976,2011,NC
27978,1974,NC
27979,1456,NC
27981,1394.5,NC
27982,2568,NC
27985,1781,NC
28001,1623,NC
28006,1707.5,NC
28009,1400,NC
28012,2051,NC
28016,1381,NC
28018,1784,NC
28020,1506.5,NC
28021,1512.5,NC
28023,1586,NC
28025,1817,NC
28027,2150,NC
28031,2059.5,NC
28032,1475.5,NC
28033,1622.5,NC
28034,1782,NC
28035,3431,NC
28036,2407.5,NC
28037,2418,NC
28040,1525,NC
28043,1565,NC
28052,1434,NC
28054,1764.5,NC
28056,2034,NC
28070,1923.5,NC
28071,1677,NC
28073,1281,NC
28075,2700,NC
28077,1054,NC
28078,2474,NC
28079,2278,NC
28080,1889,NC
28081,1602.5,NC
28083,1431.5,NC
28086,1552,NC
28088,1693,NC
28090,1583,NC
28091,1539.5,NC
28092,1640,NC
28097,1922,NC
28098,1588,NC
28101,2591,NC
28103,1664,NC
28104,2806,NC
28105,2180,NC
28106,1205,NC
28107,2237,NC
28110,1848.5,NC
28112,1801,NC
28114,1490,NC
28115,2223,NC
28117,2686,NC
28119,1403.5,NC
28120,1929,NC
28124,1801.5,NC
28125,2049,NC
28127,1164,NC
28128,1680,NC
28129,1579,NC
28133,1574,NC
28134,2060,NC
28135,1649,NC
28137,1671,NC
28138,1605,NC
28139,1921,NC
28144,1654,NC
28146,1706.5,NC
28147,1719.5,NC
28150,1558,NC
28152,1560,NC
28159,1518.5,NC
28160,1401.5,NC
28163,1811,NC
28164,1850,NC
28166,2055,NC
28167,1771.5,NC
28168,1474,NC
28170,1596.5,NC
28173,3168,NC
28174,1608,NC
28202,1074,NC
28203,1537,NC
28204,1599,NC
28205,1391,NC
28206,1259.5,NC
28207,2818,NC
28208,1247.5,NC
28209,1540,NC
28210,1878,NC
28211,2338.5,NC
28212,1576.5,NC
28213,1948,NC
28214,1801,NC
28215,1772.5,NC
28216,1760.5,NC
28217,1437,NC
28220,1214,NC
28221,1382.5,NC
28222,1705,NC
28226,2372,NC
28227,1921,NC
28246,1561,NC
28254,1234,NC
28256,1397,NC
28262,1903.5,NC
28269,1944,NC
28270,2610.5,NC
28271,2563,NC
28273,1932,NC
28274,4500,NC
28277,2371.5,NC
28278,2588.5,NC
28281,1101,NC
28287,2010,NC
28301,1370,NC
28303,1611,NC
28304,1425,NC
28305,1850,NC
28306,2031,NC
28309,1431,NC
28311,1849,NC
28312,2229,NC
28314,1597,NC
28315,2276,NC
28323,2044,NC
28326,2236.5,NC
28327,2566,NC
28333,1501,NC
28338,1741,NC
28339,1402,NC
28340,1646,NC
28343,1792,NC
28345,1406,NC
28347,1426.5,NC
28348,1846,NC
28350,1773.5,NC
28351,1523.5,NC
28352,1800,NC
28356,2200,NC
28357,1973,NC
28358,1714,NC
28360,1821,NC
28363,1757,NC
28364,1652.5,NC
28369,1707,NC
28371,2046.5,NC
28372,1504,NC
28373,1684,NC
28374,2238,NC
28376,1869.5,NC
28377,1765,NC
28379,1605.5,NC
28383,1563.5,NC
28384,1666,NC
28386,1590,NC
28387,2333,NC
28390,2203,NC
28391,1794,NC
28394,2170,NC
28395,2368,NC
28396,2100.5,NC
28401,1281,NC
28403,1818,NC
28405,1634,NC
28409,2227,NC
28411,2002.5,NC
28412,1932,NC
28420,1962.5,NC
28421,1559,NC
28422,1824,NC
28425,1596,NC
28428,1720,NC
28429,1689,NC
28435,1597,NC
28443,2273.5,NC
28445,1960,NC
28447,1452,NC
28449,2157,NC
28451,1697,NC
28452,1300,NC
28454,1483,NC
28457,1959,NC
28460,2007,NC
28461,1934,NC
28462,1816.5,NC
28465,1442,NC
28467,1810,NC
28468,2042,NC
28469,2061,NC
28470,1787,NC
28478,1564,NC
28479,2034,NC
28480,2542,NC
28501,1615,NC
28504,1835,NC
28510,1894,NC
28511,1482,NC
28512,1875.5,NC
28513,1650,NC
28515,1498.5,NC
28516,1893.5,NC
28523,1521,NC
28524,1410,NC
28525,1789.5,NC
28526,1549,NC
28527,1512,NC
28528,1536,NC
28529,1991,NC
28530,1719,NC
28531,1656,NC
28532,1575.5,NC
28533,1523.5,NC
28537,1222,NC
28539,1612,NC
28540,1607,NC
28544,1474,NC
28546,1775,NC
28551,1673,NC
28553,1441.5,NC
28555,1552.5,NC
28556,1795,NC
28557,1986,NC
28560,1895,NC
28562,1921.5,NC
28564,1769,NC
28570,1947,NC
28571,1877.5,NC
28573,2133,NC
28574,1554.5,NC
28575,1577,NC
28577,1016,NC
28578,1603,NC
28579,1652,NC
28581,1100,NC
28582,2287.5,NC
28584,2068,NC
28585,1712.5,NC
28586,2013,NC
28590,2033.5,NC
28594,1800,NC
28601,1783,NC
28602,1466,NC
28604,2075.5,NC
28605,3054.5,NC
28606,1544,NC
28607,1769.5,NC
28609,1734,NC
28610,1576,NC
28611,1510,NC
28612,1429,NC
28613,1573.5,NC
28618,1805,NC
28619,1226,NC
28621,1517.5,NC
28624,1776.5,NC
28625,1707,NC
28630,1539,NC
28634,1583,NC
28635,1219.5,NC
28636,1564,NC
28637,1295,NC
28638,1637.5,NC
28642,1324,NC
28645,1521.5,NC
28649,1336.5,NC
28650,1616.5,NC
28651,1431,NC
28654,1542,NC
28655,1623,NC
28658,1561,NC
28659,1458,NC
28660,1611,NC
28665,1590,NC
28667,1026,NC
28669,1267,NC
28670,1347,NC
28673,2074,NC
28676,1505,NC
28677,1743,NC
28678,1548.5,NC
28679,2226,NC
28681,1604,NC
28682,3030,NC
28683,1673,NC
28685,1384,NC
28689,1860,NC
28690,1559,NC
28692,1875,NC
28697,1909,NC
28698,1550,NC
28701,1561,NC
28704,1840,NC
28707,1268,NC
28708,1418,NC
28709,1741.5,NC
28710,1205,NC
28711,1647,NC
28712,1818,NC
28713,1409,NC
28715,1685,NC
28716,1468.5,NC
28717,1824,NC
28718,1090,NC
28719,1463.5,NC
28721,1647,NC
28723,1935,NC
28726,1348,NC
28729,1796,NC
28730,2116,NC
28731,2068.5,NC
28732,1834.5,NC
28735,1450,NC
28736,1118,NC
28739,1974.5,NC
28742,2052,NC
28743,1536,NC
28745,2028,NC
28746,1914,NC
28747,2296.5,NC
28748,1756,NC
28751,1500,NC
28752,1515,NC
28753,1638,NC
28754,1868.5,NC
28759,2227,NC
28761,1811,NC
28762,1542,NC
28766,1707,NC
28768,1948.5,NC
28772,1261,NC
28774,2722.5,NC
28778,1463,NC
28779,1595,NC
28783,1781.5,NC
28785,1733,NC
28786,1718,NC
28787,1888,NC
28789,1564,NC
28790,1811,NC
28791,1885,NC
28792,1652,NC
28801,1549,NC
28803,1712,NC
28804,2016,NC
28805,1717,NC
28806,1388.5,NC
28813,1295,NC
28814,1629.5,NC
28815,1286.5,NC
29001,2015,SC
29018,1890,SC
29031,1491.5,SC
29037,1617.5,SC
29038,1598,SC
29039,1648,SC
29040,1474.5,SC
29048,1900,SC
29055,1442.5,SC
29058,1627,SC
29059,1880,SC
29067,1683,SC
29069,1414,SC
29075,2159.5,SC
29102,1950,SC
29105,1847,SC
29107,1471,SC
29108,1735,SC
29111,1736,SC
29112,1803,SC
29113,1680,SC
29115,1689.5,SC
29118,1920,SC
29125,1109,SC
29126,1686,SC
29127,2038.5,SC
29128,2324.5,SC
29129,1784,SC
29137,1726.5,SC
29142,2115,SC
29145,1904.5,SC
29146,1772.5,SC
29148,1778,SC
29150,1968,SC
29153,1780,SC
29154,1934,SC
29161,1775,SC
29162,1618,SC
29163,1453,SC
29164,1996.5,SC
29168,1627,SC
29178,1330,SC
29301,1911,SC
29302,1976.5,SC
29303,1407,SC
29306,1583,SC
29307,2058,SC
29316,1819.5,SC
29320,1190,SC
29321,1348,SC
29322,2110,SC
29323,1838,SC
29325,1567,SC
29330,1586,SC
29332,1839,SC
29334,2154,SC
29335,1601,SC
29336,1600,SC
29340,1691.5,SC
29341,1981,SC
29346,1447,SC
29349,1777.5,SC
29351,1215,SC
29353,1634.5,SC
29355,1699,SC
29356,1938,SC
29360,1633.5,SC
29365,1961,SC
29369,2033,SC
29370,2132,SC
29372,1299,SC
29373,1441,SC
29374,2046,SC
29376,1806,SC
29377,1556.5,SC
29379,1642.5,SC
29384,1541,SC
29385,1733,SC
29388,2137.5,SC
29401,2749.5,SC
29402,3039.5,SC
29403,1570,SC
29404,1589,SC
29405,1401.5,SC
29406,1623,SC
29407,1667,SC
29410,2013,SC
29412,1817.5,SC
29414,2008.5,SC
29415,963,SC
29417,1414,SC
29418,1772,SC
29420,1925.5,SC
29422,1810.5,SC
29426,1619,SC
29429,2260.5,SC
29431,1717,SC
29432,1873.5,SC
29434,2025.5,SC
29436,1677,SC
29437,1958,SC
29438,1812,SC
29439,1790,SC
29440,1800.5,SC
29445,1710,SC
29448,1795,SC
29449,2244,SC
29450,2213.5,SC
29451,2379,SC
29453,1614,SC
29455,2089.5,SC
29456,1838,SC
29457,1028,SC
29458,1896.5,SC
29461,2108,SC
29464,2197.5,SC
29466,2601,SC
29468,1620,SC
29469,2751,SC
29470,2385.5,SC
29471,1699,SC
29472,2271,SC
29477,1867,SC
29479,1544.5,SC
29482,3047,SC
29483,1997.5,SC
29485,1947,SC
29486,2234,SC
29487,2611,SC
29492,2718,SC
29501,1816,SC
29505,1765,SC
29506,1307,SC
29511,1871.5,SC
29512,1793,SC
29526,1728,SC
29527,1409,SC
29532,1631.5,SC
29541,1424,SC
29544,1568,SC
29545,2104.5,SC
29550,1789,SC
29554,1706,SC
29555,1738,SC
29560,2048,SC
29566,1834.5,SC
29568,1613.5,SC
29569,1539.5,SC
29570,1960,SC
29572,2217.5,SC
29575,1855.5,SC
29576,2066.5,SC
29577,2066,SC
29579,2070,SC
29581,1856,SC
29582,2001,SC
29583,1456,SC
29585,2204,SC
29588,1670.5,SC
29591,1881,SC
29601,1857,SC
29604,2476,SC
29605,1746.5,SC
29607,1944,SC
29609,1855,SC
29611,1431,SC
29615,2395,SC
29617,1568,SC
