,9032.217472,161.1184301,889.0152041,1050.133634,889.0152041,1798.736625,391.8988659,2134.199098,3490.923128
Date/Time,Electricity:Facility [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
 01/05  13:00:00,1.152542934,0,0.273171354,0.273171354,0.273171354,0.127943439,0.027875616,0.351845974,0.354594551
 01/05  14:00:00,1.105358119,0,0.247723049,0.247723049,0.247723049,0.127943439,0.027875616,0.317847783,0.366856232
 01/05  15:00:00,1.092651744,0,0.231364169,0.231364169,0.231364169,0.134677344,0.029342762,0.292642171,0.387513298
 01/05  16:00:00,1.143654627,0,0.209599765,0.209599765,0.209599765,0.168346701,0.036678457,0.302863616,0.409054088
 01/05  17:00:00,1.408722717,0,0.209608467,0.209608467,0.209608467,0.282822414,0.061619798,0.353720743,0.483839294
 01/05  18:00:00,1.924175412,0,0.234527634,0.234527634,0.234527634,0.52524165,0.114436773,0.445069937,0.587787417
 01/05  19:00:00,2.226051618,0,0.191179552,0.191179552,0.191179552,0.781128612,0.170188022,0.398283704,0.638159727
 01/05  20:00:00,2.182891598,0,0.183003688,0.183003688,0.183003688,0.828265695,0.180457992,0.315345897,0.658706327
 01/05  21:00:00,2.033386147,0,0.189740831,0.189740831,0.189740831,0.713789982,0.155516632,0.275874928,0.681351773
 01/05  22:00:00,1.862832754,0,0.192044267,0.192044267,0.192044267,0.599314185,0.130575291,0.258342283,0.665444728
 01/05  23:00:00,1.545522657,0,0.197205298,0.197205298,0.197205298,0.451169115,0.098298255,0.205880856,0.575857133
 01/05  24:00:00,1.23831536,0,0.207627232,0.207627232,0.207627232,0.309757866,0.067488347,0.135920782,0.500409133
 01/06  01:00:00,0.936147814,0,0.221927891,0.221927891,0.221927891,0.161612796,0.035211311,0.086369242,0.413914574
 01/06  02:00:00,0.814751555,0,0.229480401,0.229480401,0.229480401,0.094274166,0.020539939,0.072238755,0.381106294
 01/06  03:00:00,0.770719107,0,0.23519413,0.23519413,0.23519413,0.067338672,0.014671381,0.059715255,0.37668767
 01/06  04:00:00,0.759431376,0,0.236312976,0.236312976,0.236312976,0.067338672,0.014671381,0.052611026,0.371385321
 01/06  05:00:00,0.754795357,0,0.235165404,0.235165404,0.235165404,0.067338672,0.014671381,0.063151709,0.357356191
 01/06  06:00:00,0.810437447,0,0.236553118,0.236553118,0.236553118,0.067338672,0.014671381,0.075981488,0.398780788
 01/06  07:00:00,1.028046884,0,0.23180171,0.23180171,0.23180171,0.154878975,0.033744183,0.129758031,0.460751986
 01/06  08:00:00,1.35608459,0,0.241535892,0.241535892,0.241535892,0.316491771,0.068955493,0.207405929,0.489583505
