Date/Time,File total (kW-hourly),Percent of Total Energy Usage
 06/08  17:00:00,266.05941306245495,0.00019248224620055626
 06/08  18:00:00,263.4386852382909,0.00019058626525228218
 06/08  19:00:00,244.38044065321282,0.0001767984661883404
 06/08  20:00:00,243.26224728141278,0.0001759895026210934
 06/08  21:00:00,246.97730048925447,0.00017867717970031818
 06/08  22:00:00,201.08089952342175,0.00014547315865577387
 06/08  23:00:00,150.25393419610953,0.0001087020918434814
 06/08  24:00:00,102.6433541412716,7.42579378615458e-05
 06/09  01:00:00,80.1758738444805,5.800370718346062e-05
 06/09  02:00:00,68.00076065399145,4.919554998399615e-05
 06/09  03:00:00,64.74750137933698,4.6841960440027294e-05
 06/09  04:00:00,63.412399286141635,4.587607298335994e-05
 06/09  05:00:00,70.25911647116497,5.082937077389473e-05
 06/09  06:00:00,89.4584209744784,6.471922046479341e-05
 06/09  07:00:00,112.55840165146432,8.14310372605854e-05
 06/09  08:00:00,110.03808746065232,7.960770114556228e-05
 06/09  09:00:00,111.67638405407624,8.079293644550985e-05
 06/09  10:00:00,125.81685697498365,9.102294469376336e-05
 06/09  11:00:00,131.4293187220973,9.508331313314476e-05
 06/09  12:00:00,138.3672948082253,0.00010010263271207723
 06/09  13:00:00,146.98434633280885,0.00010633668928608171
 06/09  14:00:00,160.9066990299952,0.00011640889717643642
 06/09  15:00:00,184.17074901280228,0.0001332394108758768
 06/09  16:00:00,203.6084916734015,0.00014730176005313462
 06/09  17:00:00,240.50795409392265,0.00017399689302566242
 06/09  18:00:00,238.61512471898922,0.00017262751448886147
 06/09  19:00:00,224.66748208225152,0.00016253701044309136
 06/09  20:00:00,225.82664433979855,0.0001633756131915353
 06/09  21:00:00,232.611552649885,0.00016828419498820228
 06/09  22:00:00,189.96807486597555,0.00013743352033936498
 06/09  23:00:00,140.1909298254307,0.00010142195218407534
 06/09  24:00:00,94.30199268050501,6.822333088463641e-05
 06/10  01:00:00,79.71803399221876,5.7672480251291215e-05
 06/10  02:00:00,70.43390984559016,5.0955826068007695e-05
 06/10  03:00:00,67.30329389136375,4.86909635550646e-05
 06/10  04:00:00,66.31382925545469,4.797512954842833e-05
 06/10  05:00:00,72.31993176769663,5.2320279713048724e-05
 06/10  06:00:00,90.82932698856888,6.571101047847748e-05
 06/10  07:00:00,118.0050244949131,8.53714285703572e-05
 06/10  08:00:00,117.07601743344657,8.469933295130357e-05
 06/10  09:00:00,120.54875795055153,8.72117074901707e-05
 06/10  10:00:00,137.13899092927727,9.92140090512362e-05
 06/10  11:00:00,144.40394072203634,0.00010446987968008811
 06/10  12:00:00,154.06238878628702,0.00011145734070174339
 06/10  13:00:00,167.63185587814297,0.00012127425142676197
 06/10  14:00:00,185.82549786959376,0.0001344365486624593
 06/10  15:00:00,214.09886977271455,0.00015489108574850069
 06/10  16:00:00,241.31958321256093,0.00017458407088206322
 06/10  17:00:00,274.2587189176563,0.00019841408221465758
 06/10  18:00:00,274.28759038151503,0.0001984349694448843
 06/10  19:00:00,257.43129258347204,0.00018624018172643143
 06/10  20:00:00,254.5925189567621,0.0001841864542606952
 06/10  21:00:00,257.38137181358644,0.0001862040662520378
 06/10  22:00:00,209.43253588426572,0.00015151519906953713
 06/10  23:00:00,153.7390754247607,0.00011122343775000445
 06/10  24:00:00,103.28772679781594,7.472411304735949e-05
 06/11  01:00:00,82.27543517157851,5.9522647166165835e-05
 06/11  02:00:00,71.06064022062709,5.140923784156862e-05
 06/11  03:00:00,67.08058355426026,4.852984245265992e-05
 06/11  04:00:00,65.71115269817234,4.753911965070336e-05
 06/11  05:00:00,71.69465987560174,5.1867923087544766e-05
 06/11  06:00:00,90.25060857719009,6.529233324222552e-05
 06/11  07:00:00,117.2189580235894,8.480274416140598e-05
 06/11  08:00:00,116.1956666536047,8.40624380051789e-05
 06/11  09:00:00,121.14456850599116,8.764275013850617e-05
 06/11  10:00:00,139.5919852115272,0.0001009886421827231
 06/11  11:00:00,147.94087070537532,0.0001070286924655894
 06/11  12:00:00,159.37004293162076,0.00011529719429004592
 06/11  13:00:00,173.45415138162065,0.00012548642533052727
 06/11  14:00:00,193.95504376434295,0.00014031791642314258
 06/11  15:00:00,222.76651590809158,0.00016116174529106424
 06/11  16:00:00,250.29730983435843,0.00018107905997509139
 06/11  17:00:00,288.5619624968842,0.00020876184785239202
 06/11  18:00:00,287.58184082149353,0.00020805277306545802
 06/11  19:00:00,266.88915758132055,0.00019308252974972864
 06/11  20:00:00,261.3463655801274,0.00018907256429753208
 06/11  21:00:00,260.34245501866724,0.0001883462793011469
 06/11  22:00:00,211.88361202509768,0.0001532884445103409
 06/11  23:00:00,155.1046066234602,0.0001122113393219023
 06/11  24:00:00,104.7539731187248,7.578487756639416e-05
 06/12  01:00:00,76.82774545003353,5.5581484017164546e-05
 06/12  02:00:00,66.31742458447052,4.7977730610337134e-05
 06/12  03:00:00,62.67276658911024,4.5340981361344824e-05
 06/12  04:00:00,61.39568301704168,4.441706774480278e-05
 06/12  05:00:00,67.85096353945171,4.908717838101813e-05
 06/12  06:00:00,87.44008057983623,6.32590402430666e-05
 06/12  07:00:00,112.45858686477182,8.135882566647017e-05
 06/12  08:00:00,110.4989175498141,7.994109138219277e-05
 06/12  09:00:00,113.1957238213888,8.189211173041325e-05
 06/12  10:00:00,130.7204698911638,9.457049227999685e-05
 06/12  11:00:00,139.75926838910885,0.00010110966418078684
 06/12  12:00:00,151.80206239906732,0.00010982209429136246
 06/12  13:00:00,167.49476246816826,0.00012117507039352023
 06/12  14:00:00,188.16091255726533,0.00013612611814514954
 06/12  15:00:00,216.83790269765407,0.00015687265521729403
 06/12  16:00:00,244.16047588978887,0.00017663933138735189
 06/12  17:00:00,285.1851057501875,0.00020631884099080395
 06/12  18:00:00,281.824697581373,0.0002038877339495647
 06/12  19:00:00,259.7672902401344,0.00018793017296146457
 06/12  20:00:00,252.91230772638485,0.00018297089557028158
 06/12  21:00:00,251.34076296264215,0.00018183395227386488
 06/12  22:00:00,203.2451872190572,0.0001470389253102404
 06/12  23:00:00,148.4005540327974,0.00010736125307069899
 06/12  24:00:00,99.62201348199923,7.207213120302588e-05
 06/13  01:00:00,84.1886972961058,6.090680789575827e-05
 06/13  02:00:00,72.97183572575543,5.2791903463209874e-05
 06/13  03:00:00,68.22293638557235,4.935628432289325e-05
 06/13  04:00:00,66.08088545556774,4.780660498722362e-05
 06/13  05:00:00,71.8315062466371,5.196692539901382e-05
 06/13  06:00:00,89.91110215275152,6.504671532394456e-05
 06/13  07:00:00,115.69310790358671,8.369885892358294e-05
 06/13  08:00:00,114.2844723155322,8.267977322785104e-05
 06/13  09:00:00,118.28289364217376,8.557245463817766e-05
 06/13  10:00:00,139.9271968199932,0.00010123115299114503
 06/13  11:00:00,151.88383595043177,0.00010988125384773843
 06/13  12:00:00,169.18727528698122,0.00012239952874039284
 06/13  13:00:00,189.17122321291524,0.0001368570333272942
 06/13  14:00:00,214.67010928638334,0.00015530435233224553
 06/13  15:00:00,247.6164756866005,0.0001791395947537257
 06/13  16:00:00,275.71778768925725,0.00019946965409345786
 06/13  17:00:00,314.1748882804607,0.00022729166955591385
 06/13  18:00:00,310.94951162024313,0.00022495825185324533
 06/13  19:00:00,285.16709552544563,0.0002063058113878555
 06/13  20:00:00,274.8868816861178,0.00019886853026166072
 06/13  21:00:00,271.73065119443515,0.00019658513676104
 06/13  22:00:00,221.43535245391575,0.00016019870726594575
 06/13  23:00:00,165.00631509011347,0.00011937478851149025
 06/13  24:00:00,111.4448441995383,8.062542757681987e-05
 06/14  01:00:00,81.30283486512562,5.88190137577983e-05
 06/14  02:00:00,67.9491056656743,4.915817987908498e-05
 06/14  03:00:00,63.831072853603104,4.617896483658246e-05
 06/14  04:00:00,63.46722123272822,4.5915734242845604e-05
 06/14  05:00:00,69.39785055589655,5.020628288522105e-05
 06/14  06:00:00,88.46293187145973,6.399902802201661e-05
 06/14  07:00:00,115.02869937118653,8.321818866561624e-05
 06/14  08:00:00,114.8554258632952,8.309283292788053e-05
 06/14  09:00:00,120.19477706903434,8.695561794083953e-05
 06/14  10:00:00,145.1116687473206,0.0001049818896798013
 06/14  11:00:00,158.68935220828897,0.0001148047445853477
 06/14  12:00:00,177.4207456356158,0.00012835608125807746
 06/14  13:00:00,196.81334822173335,0.0001423857735831312
 06/14  14:00:00,223.53707751692,0.00016171921261611013
 06/14  15:00:00,256.37878292174855,0.00018547873742530923
 06/14  16:00:00,283.77518344419616,0.00020529882441141766
 06/14  17:00:00,322.17130535809946,0.00023307672449136575
 06/14  18:00:00,316.830780409209,0.00022921309032702502
 06/14  19:00:00,290.98977790626424,0.00021051826518030705
 06/14  20:00:00,278.7333800688897,0.00020165130212528555
 06/14  21:00:00,271.4843055980618,0.0001964069165913953
 06/14  22:00:00,217.21738027951827,0.0001571471905043535
 06/14  23:00:00,158.79507865995484,0.00011488123300823498
 06/14  24:00:00,106.44997466586146,7.70118598542783e-05
 06/15  01:00:00,88.78290118842314,6.423051170506119e-05
 06/15  02:00:00,76.34389528092015,5.5231439768387674e-05
 06/15  03:00:00,71.1527641318555,5.14758854266246e-05
 06/15  04:00:00,68.76563778487608,4.974890484006189e-05
 06/15  05:00:00,73.92484837124648,5.348136606312395e-05
 06/15  06:00:00,92.54713528976859,6.695376899076235e-05
 06/15  07:00:00,118.56185606587435,8.577427164326456e-05
 06/15  08:00:00,118.34615635316347,8.561822241828314e-05
 06/15  09:00:00,125.72677742685818,9.095777611521036e-05
 06/15  10:00:00,155.10557259505083,0.00011221203815972724
 06/15  11:00:00,169.57048336199946,0.0001226767628746514
 06/15  12:00:00,188.8924739963569,0.00013665537056816755
 06/15  13:00:00,211.90477134799582,0.00015330375234685995
 06/15  14:00:00,238.44264680378504,0.00017250273432733155
 06/15  15:00:00,269.3118774477873,0.0001948352606771729
 06/15  16:00:00,295.5087620326234,0.0002137875508078074
 06/15  17:00:00,332.1002711753117,0.00024025989317142643
 06/15  18:00:00,327.32373501300447,0.0002368042800097028
 06/15  19:00:00,300.9236314608828,0.00021770496992272304
 06/15  20:00:00,289.1881852524759,0.00020921489238568165
 06/15  21:00:00,284.3492576357519,0.00020571414175954124
 06/15  22:00:00,231.89275695056455,0.000167764178014655
 06/15  23:00:00,174.6527613204445,0.00012635356673585305
 06/15  24:00:00,118.99433520824371,8.608715122079938e-05
 06/16  01:00:00,86.62315768003396,6.266803256956735e-05
 06/16  02:00:00,74.02889625907436,5.3556640119136516e-05
 06/16  03:00:00,68.52577262300589,4.957537297884864e-05
 06/16  04:00:00,65.84820395724412,4.7638270189626634e-05
 06/16  05:00:00,71.9497550182149,5.205247316784396e-05
 06/16  06:00:00,91.63914957528277,6.629688138873933e-05
 06/16  07:00:00,118.02780836487837,8.53879116950006e-05
 06/16  08:00:00,117.54553603757144,8.50390089451527e-05
 06/16  09:00:00,124.14272987129013,8.981178760055983e-05
 06/16  10:00:00,149.47252967043343,0.00010813678014651051
 06/16  11:00:00,163.04688934617292,0.00011795723044009684
 06/16  12:00:00,179.70211255600603,0.0001300065495658508
 06/16  13:00:00,201.03654043584268,0.00014544106681313486
 06/16  14:00:00,225.28409997095707,0.00016298310627897757
 06/16  15:00:00,255.00167196515056,0.00018448245840949726
 06/16  16:00:00,281.8027661378969,0.00020387186751787522
 06/16  17:00:00,320.78893123110686,0.0002320766378039964
 06/16  18:00:00,318.13729135187367,0.0002301582933477904
 06/16  19:00:00,290.5202564002413,0.00021017858708706269
 06/16  20:00:00,278.1313696708151,0.00020121577416435494
 06/16  21:00:00,271.56065941332315,0.00019646215520783186
 06/16  22:00:00,218.4766809535176,0.0001580582389787646
 06/16  23:00:00,158.24250327835864,0.00011448146910054043
 06/16  24:00:00,105.88837317242933,7.660556595292316e-05
 06/17  01:00:00,90.0194332022714,6.512508805845839e-05
 06/17  02:00:00,77.46152120860286,5.603999281485271e-05
 06/17  03:00:00,70.88983176238936,5.1285665458493656e-05
 06/17  04:00:00,68.13383208021492,4.9291821289453e-05
 06/17  05:00:00,73.01238181986223,5.282123677330969e-05
 06/17  06:00:00,91.7340757054531,6.636555625555947e-05
 06/17  07:00:00,119.50238825575265,8.645470518420906e-05
 06/17  08:00:00,120.68911891153998,8.731325245239906e-05
 06/17  09:00:00,129.39197811189615,9.360938709379402e-05
 06/17  10:00:00,153.91508994166435,0.00011135077648682098
 06/17  11:00:00,168.8702692388604,0.00012217018885160967
 06/17  12:00:00,187.3025354360027,0.00013550512017147884
 06/17  13:00:00,209.0202420277697,0.00015121692265571067
 06/17  14:00:00,234.31161906689243,0.00016951411803008655
 06/17  15:00:00,267.6952465027743,0.00019366569951791263
 06/17  16:00:00,292.6947232972178,0.00021175171794456988
 06/17  17:00:00,325.9800594099748,0.00023583218999695318
 06/17  18:00:00,321.8371295376339,0.00023283496302986084
 06/17  19:00:00,300.67842336610977,0.000217527572685297
 06/17  20:00:00,291.6506009299773,0.0002109963414809395
 06/17  21:00:00,286.5750099413851,0.00020732437534738191
 06/17  22:00:00,232.4514111805272,0.00016816833970093
 06/17  23:00:00,173.1524398740174,0.00012526815036697844
 06/17  24:00:00,117.14426082310366,8.474870403266597e-05
 06/18  01:00:00,91.17928054586386,6.596418643642864e-05
 06/18  02:00:00,76.86960065952223,5.5611764414482e-05
 06/18  03:00:00,71.16253332749656,5.148295300863164e-05
 06/18  04:00:00,68.72285717848314,4.971795495891485e-05
 06/18  05:00:00,74.21864319141524,5.369391365261629e-05
 06/18  06:00:00,94.81576131215428,6.859501982098698e-05
 06/18  07:00:00,121.07509854288779,8.759249168537462e-05
 06/18  08:00:00,121.38903964983768,8.781961422445284e-05
 06/18  09:00:00,129.68432433406886,9.382088668655168e-05
 06/18  10:00:00,152.9004722440385,0.00011061674534984325
 06/18  11:00:00,168.59069259081832,0.0001219679274823127
 06/18  12:00:00,186.7800891753599,0.0001351271533534283
 06/18  13:00:00,206.57647863514111,0.00014944896766557684
 06/18  14:00:00,231.2881808825367,0.00016732679390471644
 06/18  15:00:00,263.5356473265842,0.00019065641304497318
 06/18  16:00:00,288.5480720588683,0.00020875179873336544
 06/18  17:00:00,322.690042060175,0.00023345200760746708
 06/18  18:00:00,319.645151346553,0.00023124916352370748
 06/18  19:00:00,298.1536026464121,0.00021570097629546346
 06/18  20:00:00,289.3235363646228,0.00020931281294331915
 06/18  21:00:00,285.35433586767493,0.00020644127151398604
 06/18  22:00:00,232.183998977155,0.00016797487877062852
 06/18  23:00:00,172.51741624373796,0.00012480873878916696
 06/18  24:00:00,115.76827149880575,8.37532364683341e-05
 06/19  01:00:00,85.0846269532436,6.155497347223083e-05
 06/19  02:00:00,73.78327219416545,5.3378941945670724e-05
 06/19  03:00:00,69.8250783087575,5.051536331414986e-05
 06/19  04:00:00,68.24522829904576,4.937241153872103e-05
 06/19  05:00:00,73.70518018254946,5.3322445820864806e-05
 06/19  06:00:00,92.95665704788657,6.725003991372362e-05
 06/19  07:00:00,116.7036297906719,8.442992692235104e-05
 06/19  08:00:00,115.30575846465206,8.341862869525735e-05
 06/19  09:00:00,121.67543217043415,8.802680657681102e-05
 06/19  10:00:00,145.21888913535597,0.00010505945889973601
 06/19  11:00:00,159.22603895337832,0.00011519301376557255
 06/19  12:00:00,177.59216003946057,0.0001284800920160634
 06/19  13:00:00,197.84240134981482,0.00014313024811711935
 06/19  14:00:00,222.23305582711228,0.00016077581045995521
 06/19  15:00:00,253.2859714388663,0.00018324122477936385
 06/19  16:00:00,279.9838914067549,0.00020255599190280923
 06/19  17:00:00,314.1863209711782,0.00022729994060321146
 06/19  18:00:00,312.4403786501161,0.0002260368283688935
 06/19  19:00:00,290.16140867707105,0.00020991897659253172
 06/19  20:00:00,276.0240464978867,0.0001996912188286618
 06/19  21:00:00,271.54360584511227,0.00019644981770367375
 06/19  22:00:00,218.88477614248617,0.0001583534778418898
 06/19  23:00:00,161.22684026375708,0.00011664050523369933
 06/19  24:00:00,106.50947066643705,7.705490258559505e-05
 06/20  01:00:00,90.14550306214069,6.521629403958311e-05
 06/20  02:00:00,77.49419844726238,5.606363335522833e-05
 06/20  03:00:00,71.63448305426519,5.182438781244683e-05
 06/20  04:00:00,69.09802272872004,4.998937068134868e-05
 06/20  05:00:00,74.08605595885778,5.359799263991307e-05
 06/20  06:00:00,93.2069042100565,6.743108269407614e-05
 06/20  07:00:00,118.84966641670202,8.59824897332371e-05
 06/20  08:00:00,117.79978454081096,8.522294651922074e-05
 06/20  09:00:00,123.74022715862378,8.952059464728646e-05
 06/20  10:00:00,145.37820129653576,0.00010517471421913249
 06/20  11:00:00,158.30131900392428,0.00011452401968290277
 06/20  12:00:00,173.4601855201529,0.00012549079076351534
 06/20  13:00:00,192.47934445247816,0.0001392503130822389
 06/20  14:00:00,216.24230613984304,0.00015644176738680078
 06/20  15:00:00,248.13668577936397,0.00017951594380298037
 06/20  16:00:00,275.0723528209584,0.00019900271044430697
 06/20  17:00:00,312.78573677204827,0.0002262866797321208
 06/20  18:00:00,307.4510185287218,0.00022242724646305047
 06/20  19:00:00,282.79012968415645,0.00020458618147885493
 06/20  20:00:00,273.55524928119496,0.00019790515297136792
 06/20  21:00:00,271.65378896802173,0.0001965295303315672
 06/20  22:00:00,220.7961318352912,0.0001597362593522473
 06/20  23:00:00,165.10904658300143,0.00011944911021384612
 06/20  24:00:00,112.63143931117433,8.148387678479693e-05
 06/21  01:00:00,79.79562281095353,5.772861233824959e-05
 06/21  02:00:00,70.3704946314728,5.090994795861814e-05
 06/21  03:00:00,68.00194791450012,4.919640891458953e-05
 06/21  04:00:00,66.87449663966053,4.838074766297328e-05
 06/21  05:00:00,72.778532463904,5.265205708224262e-05
 06/21  06:00:00,91.5755354109361,6.6250859347637e-05
 06/21  07:00:00,115.0974961024404,8.32679600652092e-05
 06/21  08:00:00,113.28109362037105,8.195387301326603e-05
 06/21  09:00:00,117.84323095300473,8.525437808148781e-05
 06/21  10:00:00,137.87394604935199,9.974571665270857e-05
 06/21  11:00:00,146.9702494992896,0.00010632649084901508
 06/21  12:00:00,159.6543074697025,0.00011550284714094614
 06/21  13:00:00,173.97847743092788,0.00012586575209273592
 06/21  14:00:00,194.8421953413906,0.00014095973144597892
 06/21  15:00:00,223.05394538578736,0.00016136968783613085
 06/21  16:00:00,248.77294405284596,0.0001799762485906736
 06/21  17:00:00,285.7963222240772,0.00020676102914139364
 06/21  18:00:00,283.05471140058495,0.00020477759467674018
 06/21  19:00:00,266.4498994559445,0.0001927647458770927
 06/21  20:00:00,261.23923133359483,0.0001889950573971739
 06/21  21:00:00,258.98289809042194,0.00018736269985032418
 06/21  22:00:00,207.39756465393555,0.00015004298717198055
 06/21  23:00:00,148.75669954796982,0.00010761890863697112
 06/21  24:00:00,96.83620296495323,7.00567202102779e-05
 06/22  01:00:00,83.77500953145166,6.060752305088182e-05
 06/22  02:00:00,72.57321037750623,5.2503515612014126e-05
 06/22  03:00:00,67.22110941839894,4.8631506715041565e-05
 06/22  04:00:00,64.56406620647314,4.670925318603989e-05
 06/22  05:00:00,69.9311065698233,5.059207008282146e-05
 06/22  06:00:00,87.34238952878064,6.31883650779806e-05
 06/22  07:00:00,114.29883510207355,8.269016407019471e-05
 06/22  08:00:00,112.83037971884711,8.162780139204216e-05
 06/22  09:00:00,118.07243898863283,8.54201999820817e-05
 06/22  10:00:00,138.52646342708127,0.00010021778418493584
 06/22  11:00:00,151.80809990250725,0.00010982646215871278
 06/22  12:00:00,169.76627565296533,0.00012281840995836127
 06/22  13:00:00,190.59982569270556,0.00013789056418821201
 06/22  14:00:00,216.48773137900727,0.00015661932171861294
 06/22  15:00:00,251.50318410988012,0.00018195145680749888
 06/22  16:00:00,280.4155621208586,0.0002028682866181636
 06/22  17:00:00,322.1186448284657,0.00023303862692167877
 06/22  18:00:00,315.2496325606258,0.0002280691996224363
 06/22  19:00:00,288.316609952153,0.0002085843461117947
 06/22  20:00:00,277.37814051835204,0.00020067084610674173
 06/22  21:00:00,271.795636843744,0.0001966321510109994
 06/22  22:00:00,220.43314947189828,0.000159473657627945
 06/22  23:00:00,163.38471098400248,0.00011820162948960282
 06/22  24:00:00,109.16986331662761,7.89795792853964e-05
 06/23  01:00:00,76.98542007519637,5.569555465150459e-05
 06/23  02:00:00,66.88227297075882,4.838637349541337e-05
 06/23  03:00:00,64.5744202760021,4.6716743898498856e-05
 06/23  04:00:00,62.35587143510621,4.5111721699562256e-05
 06/23  05:00:00,68.34780299449827,4.9446619805050634e-05
 06/23  06:00:00,87.20122147736929,6.308623622144194e-05
 06/23  07:00:00,111.75958994079085,8.085313223331376e-05
 06/23  08:00:00,110.83186550944637,8.018196454056085e-05
 06/23  09:00:00,115.75674809310742,8.374489979275039e-05
 06/23  10:00:00,136.62826253996508,9.884451959607408e-05
 06/23  11:00:00,149.33651264748767,0.00010803837783179155
 06/23  12:00:00,167.1884631387114,0.00012095347634328551
 06/23  13:00:00,186.89714825395316,0.00013521184043187613
 06/23  14:00:00,213.30005174558582,0.00015431317615155235
 06/23  15:00:00,245.38077413428445,0.00017752216332489348
 06/23  16:00:00,273.00375052039504,0.0001975061679513165
 06/23  17:00:00,309.73402210748355,0.00022407889882094248
 06/23  18:00:00,305.7520696096195,0.00022119813188159398
 06/23  19:00:00,282.9207733502581,0.000204680696406982
 06/23  20:00:00,270.045006537906,0.00019536564722654067
 06/23  21:00:00,263.2891029657298,0.0001904780490779964
 06/23  22:00:00,212.49962541608343,0.00015373410301879864
 06/23  23:00:00,157.51520942170174,0.00011395530408511839
 06/23  24:00:00,104.78689029791101,7.580869169315412e-05
 06/24  01:00:00,87.01671805428015,6.295275613555017e-05
 06/24  02:00:00,76.15513186167166,5.50948777632354e-05
 06/24  03:00:00,70.78347364389451,5.12087200525262e-05
 06/24  04:00:00,68.20313469817143,4.9341958675754443e-05
 06/24  05:00:00,73.36941937568268,5.307953769163182e-05
 06/24  06:00:00,92.7268842947684,6.708380946494228e-05
 06/24  07:00:00,119.78005164692266,8.665558239657636e-05
 06/24  08:00:00,120.31374715636703,8.704168754979223e-05
 06/24  09:00:00,128.39041981554752,9.288480385742969e-05
 06/24  10:00:00,153.15008660387025,0.00011079733032562477
 06/24  11:00:00,169.22985004217287,0.00012243032969727838
 06/24  12:00:00,187.62291826940103,0.00013573690301541878
 06/24  13:00:00,209.1872228279104,0.00015133772589703744
 06/24  14:00:00,235.15336126640705,0.00017012308137184337
 06/24  15:00:00,267.868622541009,0.0001937911294318279
 06/24  16:00:00,295.19400088176343,0.00021355983500314247
 06/24  17:00:00,331.7586258032432,0.00024001272781891048
 06/24  18:00:00,326.96518650796486,0.00023654488598628717
 06/24  19:00:00,301.39506201442407,0.00021804602912761534
 06/24  20:00:00,287.6908470093742,0.00020813163423278724
 06/24  21:00:00,283.9845870698153,0.00020545031869518597
 06/24  22:00:00,230.68783547055708,0.00016689247048776252
 06/24  23:00:00,171.3324454555528,0.00012395146470753774
 06/24  24:00:00,116.25538612006301,8.410564240420197e-05
 06/25  01:00:00,90.42819664997103,6.542081037729037e-05
 06/25  02:00:00,77.172618031813,5.583098411351451e-05
 06/25  03:00:00,70.86396427710872,5.1266951474225756e-05
 06/25  04:00:00,68.56300907627273,4.9602311909829674e-05
 06/25  05:00:00,74.12743891844647,5.3627931385264615e-05
 06/25  06:00:00,93.86331733782245,6.790596862956552e-05
 06/25  07:00:00,121.04295149424482,8.756923471408278e-05
 06/25  08:00:00,121.68980072120151,8.803720158931787e-05
 06/25  09:00:00,131.18098091967272,9.49036516903227e-05
 06/25  10:00:00,157.86686413976494,0.00011420971075782626
 06/25  11:00:00,174.48014109897952,0.00012622868362202228
 06/25  12:00:00,195.13298315481345,0.0001411701035987666
 06/25  13:00:00,217.13406735663443,0.00015708691728060387
 06/25  14:00:00,245.05468214302542,0.00017728625015714242
 06/25  15:00:00,279.22453912830014,0.0002020066340337074
 06/25  16:00:00,305.4636419238072,0.00022098946717699828
 06/25  17:00:00,341.5245984727984,0.0002470779781482719
 06/25  18:00:00,338.00361751176575,0.0002445307037767019
 06/25  19:00:00,312.2912170253199,0.00022592891651470565
 06/25  20:00:00,299.90716771318307,0.00021696960324996882
 06/25  21:00:00,292.55246644900734,0.00021164880139158725
 06/25  22:00:00,238.51208650436035,0.0001725529708868593
 06/25  23:00:00,178.22397263003148,0.0001289371805483242
 06/25  24:00:00,121.11951260991027,8.762462330321513e-05
 06/26  01:00:00,86.62716657857017,6.267093283077653e-05
 06/26  02:00:00,73.97836001859672,5.3520079378925514e-05
 06/26  03:00:00,69.4675531277162,5.02567096204956e-05
 06/26  04:00:00,67.52114091549626,4.884856626511526e-05
 06/26  05:00:00,72.51527007859887,5.246159836221323e-05
 06/26  06:00:00,91.94805436681344,6.652036037582549e-05
 06/26  07:00:00,117.40154186051781,8.493483551140699e-05
 06/26  08:00:00,117.70546283611819,8.515470892756496e-05
 06/26  09:00:00,124.41282640960257,9.000719052875154e-05
 06/26  10:00:00,151.36049807742887,0.00010950264198748534
 06/26  11:00:00,166.46946685333793,0.0001204333142545792
 06/26  12:00:00,186.26195208430903,0.00013475230402944713
 06/26  13:00:00,208.2219831460381,0.00015063941757578636
 06/26  14:00:00,230.68950529987973,0.00016689367853560077
 06/26  15:00:00,261.52601617419447,0.00018920253357574432
 06/26  16:00:00,285.31155488325896,0.000206410321359356
 06/26  17:00:00,320.8869338653727,0.00023214753838578724
 06/26  18:00:00,316.746558252066,0.00022915215931240633
 06/26  19:00:00,292.5487065011248,0.00021164608123519174
 06/26  20:00:00,279.20296528435387,0.0002019910263094996
 06/26  21:00:00,274.2625062738014,0.00019841682219972175
 06/26  22:00:00,223.99510478893512,0.00016205057513820175
 06/26  23:00:00,167.35265124088755,0.00012107225919085518
 06/26  24:00:00,112.79655802271108,8.160333288717836e-05
 06/27  01:00:00,91.89598268357163,6.648268881052186e-05
 06/27  02:00:00,79.78542235579444,5.7721232759009405e-05
 06/27  03:00:00,73.94028729311836,5.349253544189769e-05
 06/27  04:00:00,70.30181192176087,5.086025904857989e-05
 06/27  05:00:00,75.41474074728919,5.455923745972989e-05
 06/27  06:00:00,94.95609267945075,6.869654337348491e-05
 06/27  07:00:00,121.22665149514879,8.77021335594724e-05
 06/27  08:00:00,120.90571994154433,8.746995374067411e-05
 06/27  09:00:00,127.82382797679145,9.247489966141814e-05
 06/27  10:00:00,154.4857696193133,0.00011176363805390671
 06/27  11:00:00,169.0129992612572,0.00012227344772523856
 06/27  12:00:00,187.79931341302466,0.0001358645171188731
 06/27  13:00:00,212.81175118750966,0.00015395991224272226
 06/27  14:00:00,240.2459557140401,0.00017380734875778543
 06/27  15:00:00,276.592138752197,0.0002001022085091251
 06/27  16:00:00,303.8982716779702,0.0002198569908718525
 06/27  17:00:00,342.1437104657707,0.00024752587835854954
 06/27  18:00:00,336.4262893412727,0.00024338957644067847
 06/27  19:00:00,308.90827338048973,0.00022348150605088586
 06/27  20:00:00,293.88038290038264,0.00021260949035344478
 06/27  21:00:00,287.350965044249,0.0002078857446273892
 06/27  22:00:00,234.40719704054058,0.00016958326447690208
 06/27  23:00:00,175.45081112307855,0.00012693092055627528
 06/27  24:00:00,119.92795596352319,8.676258464375995e-05
 06/28  01:00:00,89.96144887518805,6.508313895621478e-05
 06/28  02:00:00,77.0493943488116,5.574183721577387e-05
 06/28  03:00:00,69.67807847974082,5.040901542382513e-05
 06/28  04:00:00,66.90941401509787,4.840600884346769e-05
 06/28  05:00:00,71.16433154160676,5.1484253937199045e-05
 06/28  06:00:00,91.5037337094775,6.61989139846871e-05
 06/28  07:00:00,117.3632304298048,8.490711888167412e-05
 06/28  08:00:00,118.33866809714563,8.561280499545322e-05
 06/28  09:00:00,125.30996019525939,9.065622723907872e-05
 06/28  10:00:00,150.30915250130693,0.00010874203985093373
